date,open,high,low,close,Volume ETH,Volume USDT,tradecount
2018-06-03 04-AM,593.66,595.58,592,593.52,832.83,494432.15,NULL
2018-06-03 03-AM,593.66,595,591.01,593.66,1979.39,1174621.46,NULL
2018-06-03 02-AM,594.98,595.01,590.4,593.66,1911.56,1134446.54,NULL
2018-06-03 01-AM,594.16,597.07,593.22,594.98,1871.21,1114039.84,NULL
2018-06-03 12-AM,590.85,595.63,590.1,594.16,1536.26,911504.53,NULL
2018-06-02 11-PM,593.13,594.41,590.5,590.85,1355.64,802949.78,NULL
2018-06-02 10-PM,593.79,594.55,591.25,593.13,1456.32,863664.13,NULL
2018-06-02 09-PM,591.65,594.56,590.66,593.79,1677.88,994783.46,NULL
2018-06-02 08-PM,598.46,599,590,591.65,2461.64,1465801.67,NULL
2018-06-02 07-PM,596.32,599.17,594.18,598.46,2477.03,1479204.67,NULL
2018-06-02 06-PM,589.99,598.35,589.1,596.32,3597.33,2135116.67,NULL
2018-06-02 05-PM,589.95,592.78,588,589.99,2349.64,1387873.33,NULL
2018-06-02 04-PM,590.89,593.93,587.01,589.95,3941.77,2325555.06,NULL
2018-06-02 03-PM,592.74,597.1,589,590.89,7134.79,4233483.75,NULL
2018-06-02 02-PM,590.91,592.92,589.1,592.74,1817.48,1074023.36,NULL
2018-06-02 01-PM,590.51,592.5,589.67,590.91,2494.13,1474411.29,NULL
2018-06-02 12-PM,592.73,593.9,589.45,590.51,2560.17,1515693.11,NULL
2018-06-02 11-AM,589.92,592.84,587,592.73,3840.52,2265666.07,NULL
2018-06-02 10-AM,595.62,598,589.09,589.92,4577.84,2716287.25,NULL
2018-06-02 09-AM,595.27,596.41,593.51,595.62,4752.7,2826459.13,NULL
2018-06-02 08-AM,587.8,597.3,587.46,595.27,8653.89,5142997.3,NULL
2018-06-02 07-AM,586.46,589.99,585.36,587.8,6178.23,3633213.7,NULL
2018-06-02 06-AM,581.24,588,576.46,586.46,4997.26,2907947.67,NULL
2018-06-02 05-AM,578.42,582,577.25,581.24,1914.43,1110557.34,NULL
2018-06-02 04-AM,577.92,579.15,577.25,578.42,1748.03,1010359.18,NULL
2018-06-02 03-AM,580.3,582.8,577.6,577.92,2127.89,1234296.55,NULL
2018-06-02 02-AM,578.71,581.82,577.76,580.3,1609.06,933498.73,NULL
2018-06-02 01-AM,575.39,580.62,574.86,578.71,1360.38,786661.55,NULL
2018-06-02 12-AM,579,581.76,572.9,575.39,2098.41,1213293.51,NULL
2018-06-01 11-PM,579.42,582.15,578.15,579,2072.38,1202303.49,NULL
2018-06-01 10-PM,570.12,579.61,569.44,579.41,3614.55,2080466.08,NULL
2018-06-01 09-PM,567.03,571,566,570.12,1057.13,600723.21,NULL
2018-06-01 08-PM,572.23,574,566.31,567.03,2733.7,1558324.94,NULL
2018-06-01 07-PM,566.99,574.86,566.12,572.23,2082.82,1188201.66,NULL
2018-06-01 06-PM,568.02,569.18,565.07,566.99,3177.67,1801955.33,NULL
2018-06-01 05-PM,572.57,572.8,564.93,568.02,5028.45,2861227.03,NULL
2018-06-01 04-PM,576.31,578.98,572.41,572.57,2956.98,1703100.49,NULL
2018-06-01 03-PM,575.81,577,572.5,576.31,2577.82,1481544.84,NULL
2018-06-01 02-PM,575.75,577,573.3,575.81,1977.66,1137995.1,NULL
2018-06-01 01-PM,575.01,576,572.32,575.75,3564.58,2048661.89,NULL
2018-06-01 12-PM,570.63,589.66,570,575.01,5934.14,3405994.96,NULL
2018-06-01 11-AM,584.69,587.8,570.13,570.63,4744.62,2752431.76,NULL
2018-06-01 10-AM,584.49,586.41,582.99,584.69,2750.59,1607529.33,NULL
2018-06-01 09-AM,588.8,590.26,582.51,584.49,4867.22,2854042.94,NULL
2018-06-01 08-AM,583.11,589,581.78,588.8,2774.12,1622922.79,NULL
2018-06-01 07-AM,580.74,586.7,580.73,583.11,4686.68,2738715.49,NULL
2018-06-01 06-AM,574.46,583.14,573.77,580.74,4345.21,2518951.49,NULL
2018-06-01 05-AM,573.04,574.66,572.05,574.46,2541.07,1457600.49,NULL
2018-06-01 04-AM,573.47,573.56,569.01,573.04,2626.19,1501076.5,NULL
2018-06-01 03-AM,573,575,568.9,573.47,3427.88,1962057.67,NULL
2018-06-01 02-AM,578.6,580.58,570.4,573,5371.24,3084759.97,NULL
2018-06-01 01-AM,580.61,580.64,577.5,578.6,2420.27,1401789.26,NULL
2018-06-01 12-AM,577.81,582.98,577.34,580.61,2903.88,1686977.62,NULL
2018-05-31 11-PM,572.75,579.61,572.26,577.81,3913.41,2254636.27,NULL
2018-05-31 10-PM,584.05,584.49,568,572.75,7708.99,4415100.46,NULL
2018-05-31 09-PM,580.99,586.1,579.2,584.05,2285.12,1331511.98,NULL
2018-05-31 08-PM,575.47,585.71,574.7,580.99,3147.24,1827109.33,NULL
2018-05-31 07-PM,579.56,580.29,575,575.47,2651.14,1531340.37,NULL
2018-05-31 06-PM,583.49,586.73,578.65,579.56,2899.18,1687196.71,NULL
2018-05-31 05-PM,574.97,586.37,574.6,583.49,6661.65,3866665.61,NULL
2018-05-31 04-PM,576.33,578.49,573,574.97,2846.91,1638165.57,NULL
2018-05-31 03-PM,574.98,578.5,574.52,576.33,4251.47,2450509.92,NULL
2018-05-31 02-PM,572.75,575,569.1,574.98,4648.22,2657466.78,NULL
2018-05-31 01-PM,574.28,574.49,568.6,572.75,3759.05,2150034.49,NULL
2018-05-31 12-PM,574.93,579,573.66,574.28,3478.1,2006061.29,NULL
2018-05-31 11-AM,571.34,576.55,571.34,574.93,3581.77,2059982.14,NULL
2018-05-31 10-AM,571.86,573,567.32,571.34,2033.66,1159973.01,NULL
2018-05-31 09-AM,570.73,573.58,568.96,571.86,2333.66,1333811.22,NULL
2018-05-31 08-AM,572.81,573.55,566.01,570.73,5051.38,2877851.21,NULL
2018-05-31 07-AM,575,576.67,572.1,572.81,3410.24,1958009.81,NULL
2018-05-31 06-AM,571.92,578.8,570,575,7862.19,4529440.25,NULL
2018-05-31 05-AM,570.56,575.66,569,571.92,4628.26,2646207.02,NULL
2018-05-31 04-AM,562.61,571,561.6,570.56,3688.84,2089253.06,NULL
2018-05-31 03-AM,559.84,567,559.05,562.61,4351.95,2453616.71,NULL
2018-05-31 02-AM,556.24,559.9,555,559.84,2300.98,1281677.69,NULL
2018-05-31 01-AM,560.55,562.88,555.31,556.24,4871.58,2721571.17,NULL
2018-05-31 12-AM,557.19,562,552.98,560.55,3267.01,1818811.13,NULL
2018-05-30 11-PM,552,563,550.79,557.19,3816.81,2129792.76,NULL
2018-05-30 10-PM,553.81,553.81,545.24,552,2520.31,1387139.13,NULL
2018-05-30 09-PM,549.84,553.81,547.29,553.81,1905.27,1047519.03,NULL
2018-05-30 08-PM,549,554.14,547.53,549.84,2360.16,1302457.06,NULL
2018-05-30 07-PM,547.24,549.13,545.95,549,1365.86,748129.82,NULL
2018-05-30 06-PM,549.4,550.66,545.9,547.24,1802.81,988179.74,NULL
2018-05-30 05-PM,544.29,549.7,541.2,549.4,6011.05,3277395.72,NULL
2018-05-30 04-PM,548.78,552,542.87,544.29,6595.71,3605805.73,NULL
2018-05-30 03-PM,553.5,557.28,542.56,548.78,13122.92,7219617.34,NULL
2018-05-30 02-PM,567.31,569.61,551.33,553.5,6655.83,3724924.73,NULL
2018-05-30 01-PM,569.38,570,562.01,567.31,3488.77,1974562.83,NULL
2018-05-30 12-PM,570.82,573.02,568,569.38,2645.96,1509709.63,NULL
2018-05-30 11-AM,570.2,576.27,568.69,570.82,3471.46,1984871,NULL
2018-05-30 10-AM,565.66,571.88,564.22,570.2,3273.61,1861112.05,NULL
2018-05-30 09-AM,560.98,566.95,559.02,565.66,2894.13,1631195.72,NULL
2018-05-30 08-AM,565.58,567.59,558.15,560.98,3858.38,2169176.69,NULL
2018-05-30 07-AM,559.77,566.91,559.02,565.58,4041.37,2273260.97,NULL
2018-05-30 06-AM,570.22,573.99,555.28,559.77,10145.3,5738437.53,NULL
2018-05-30 05-AM,571.99,573.39,569,570.22,4261.65,2434261.56,NULL
2018-05-30 04-AM,568.97,573.8,566.52,571.99,5235.99,2987596.34,NULL
2018-05-30 03-AM,573.89,574.07,564.69,568.97,6535.66,3720657.92,NULL
2018-05-30 02-AM,579.04,583.5,572.4,573.89,6254.19,3617322.51,NULL
2018-05-30 01-AM,573.97,585.83,573.97,579.04,8533.27,4957864.83,NULL
2018-05-30 12-AM,567.36,576.1,563.5,573.97,4771.84,2718728.52,NULL
2018-05-29 11-PM,559.27,567.63,557.32,567.36,4000.55,2252601.04,NULL
2018-05-29 10-PM,568.87,569.28,557.83,559.27,8974.5,5052710.65,NULL
2018-05-29 09-PM,569.55,570.7,564.73,568.87,4123.17,2341318.81,NULL
2018-05-29 08-PM,564.96,573.43,563.95,569.55,7089.99,4036884.01,NULL
2018-05-29 07-PM,564.99,568,562.52,564.96,4224.15,2391184.02,NULL
2018-05-29 06-PM,565.51,572.55,563.48,564.99,8438.07,4792588.63,NULL
2018-05-29 05-PM,559.1,566.3,554.44,565.51,6962.5,3891022.76,NULL
2018-05-29 04-PM,555.03,560.85,554.8,559.1,5276.51,2945818.62,NULL
2018-05-29 03-PM,557.16,557.89,551.01,555.03,4256.12,2361283.46,NULL
2018-05-29 02-PM,567.07,569.4,555.89,557.16,8738.07,4894733.51,NULL
2018-05-29 01-PM,557.99,572.25,557.71,567.07,12964.71,7328804.48,NULL
2018-05-29 12-PM,552.9,565.43,548.78,557.99,14174.03,7890571.5,NULL
2018-05-29 11-AM,532.68,556.47,532.34,552.9,22390.32,12197285.7,NULL
2018-05-29 10-AM,523.59,532.68,520.51,532.68,6732.27,3537667.11,NULL
2018-05-29 09-AM,520.86,523.65,519.12,523.59,4314.95,2250601.19,NULL
2018-05-29 08-AM,523.24,523.47,517.55,520.86,4366.03,2272978.85,NULL
2018-05-29 07-AM,518.86,523.84,518.05,523.24,5012.97,2615619.36,NULL
2018-05-29 06-AM,520.6,524.4,517.38,518.86,5426.04,2824661.02,NULL
2018-05-29 05-AM,526.34,527.46,513.58,520.6,8009.17,4153051.86,NULL
2018-05-29 04-AM,525.22,529.16,523.53,526.34,5035.78,2650782,NULL
2018-05-29 03-AM,520.4,526,519.5,525.22,5718.61,2995074.71,NULL
2018-05-29 02-AM,521.34,521.61,516.43,520.4,6154.32,3193752.83,NULL
2018-05-29 01-AM,519.43,522,510,521.34,7211.62,3725127.67,NULL
2018-05-29 12-AM,511.5,522,511.5,519.43,5111.42,2638069.62,NULL
2018-05-28 11-PM,518.27,518.67,511.03,511.5,4416.95,2273073.9,NULL
2018-05-28 10-PM,516.17,520.37,506.11,518.27,12556.55,6422647.09,NULL
2018-05-28 09-PM,523.83,524.35,515.2,516.17,5498.95,2852826.16,NULL
2018-05-28 08-PM,526.2,528.37,522.1,523.83,2616.59,1374236.28,NULL
2018-05-28 07-PM,521.79,529.44,520.26,526.2,3613.01,1897558.61,NULL
2018-05-28 06-PM,526.99,528.9,521.4,521.79,3186.07,1674600.81,NULL
2018-05-28 05-PM,527.88,527.88,524.66,526.99,3686.69,1940012.8,NULL
2018-05-28 04-PM,530.26,533,527.31,527.88,4421.41,2342705.37,NULL
2018-05-28 03-PM,529.7,533.68,528,530.26,3722.62,1976331.99,NULL
2018-05-28 02-PM,535.04,536.42,527,529.7,5356.77,2858706.59,NULL
2018-05-28 01-PM,538.83,539.13,530.01,535.04,6048.23,3232622.71,NULL
2018-05-28 12-PM,529.36,541.38,520.7,538.83,10019.43,5327750.44,NULL
2018-05-28 11-AM,536.51,536.87,528.5,529.36,3865.37,2055913.74,NULL
2018-05-28 10-AM,532.99,538,531.87,536.51,3881.34,2079916.33,NULL
2018-05-28 09-AM,530,535,528.57,532.99,5144.33,2740546.12,NULL
2018-05-28 08-AM,534.39,536,525.42,530,7908.38,4195248.35,NULL
2018-05-28 07-AM,532.99,540.21,531,534.39,8304.27,4448730.31,NULL
2018-05-28 06-AM,527.99,537.07,525,532.99,13331.79,7095386.65,NULL
2018-05-28 05-AM,556,558.95,523.61,527.99,17182.01,9268429.34,NULL
2018-05-28 04-AM,570.07,572.69,554.7,556,7135.71,4016777.34,NULL
2018-05-28 03-AM,571.52,576.2,570.02,570.07,4230.1,2425416.83,NULL
2018-05-28 02-AM,570.27,573.12,568.87,571.52,2690.55,1537058,NULL
2018-05-28 01-AM,571.53,572,567.64,570.27,3167.23,1805969.36,NULL
2018-05-28 12-AM,570.4,573.43,569.59,571.53,3351.11,1913690.25,NULL
2018-05-27 11-PM,570.51,573.42,570,570.4,3147.09,1797240.56,NULL
2018-05-27 10-PM,565.75,570.8,564.24,570.51,3136.28,1780894.01,NULL
2018-05-27 09-PM,561.77,566,558.5,565.75,3996.07,2250709.65,NULL
2018-05-27 08-PM,560.48,564.45,559.67,561.77,3392.44,1908335.7,NULL
2018-05-27 07-PM,559.41,561.33,557.64,560.48,3644.91,2039275.48,NULL
2018-05-27 06-PM,570.28,573,557.43,559.41,6902.58,3886501.62,NULL
2018-05-27 05-PM,570.41,571.45,567.58,570.28,2688.52,1531149.59,NULL
2018-05-27 04-PM,571.97,573.49,569.49,570.41,2560.95,1463545.35,NULL
2018-05-27 03-PM,571.8,576,570.94,571.97,4030.33,2308458.28,NULL
2018-05-27 02-PM,567.13,573.49,565.51,571.8,4879.14,2778527.23,NULL
2018-05-27 01-PM,574.61,575,564.05,567.14,6176.78,3510663.38,NULL
2018-05-27 12-PM,575.83,577,573.01,574.61,2548.25,1466494.56,NULL
2018-05-27 11-AM,576.94,577.01,573,575.83,3620.48,2083706.79,NULL
2018-05-27 10-AM,576.74,579.35,572.9,576.94,4152.53,2393942.83,NULL
2018-05-27 09-AM,576.81,578.2,574,576.74,5978.91,3448656.8,NULL
2018-05-27 08-AM,586.53,587.89,572.01,576.81,7325.18,4260501.88,NULL
2018-05-27 07-AM,583.74,592,582.54,586.53,4064.03,2383876.48,NULL
2018-05-27 06-AM,581.1,584.5,580.01,583.74,1833.26,1068835.6,NULL
2018-05-27 05-AM,582.36,583.54,579.2,581.1,2273.14,1321942.9,NULL
2018-05-27 04-AM,581.36,585,578.96,582.36,2977.66,1734290.52,NULL
2018-05-27 03-AM,584.5,584.98,579.21,581.36,2871.16,1668642.58,NULL
2018-05-27 02-AM,583.42,586.99,582.03,584.5,2417.18,1412728.67,NULL
2018-05-27 01-AM,582.42,585.56,580.57,583.42,3323.3,1938602.5,NULL
2018-05-27 12-AM,586,587.04,575.6,582.42,6032.84,3505291.77,NULL
2018-05-26 11-PM,584.48,589.07,582.1,586,4613.19,2701234.31,NULL
2018-05-26 10-PM,596.7,598.34,582.1,585.13,5143.89,3037986.18,NULL
2018-05-26 09-PM,599.89,607.62,595.15,596.7,3046.22,1833811.27,NULL
2018-05-26 08-PM,600.51,601.65,599.23,599.89,1372.18,823518.87,NULL
2018-05-26 07-PM,602.53,604.31,598.17,600.51,2999.89,1801990.55,NULL
2018-05-26 06-PM,603.7,605.2,601.31,602.53,2747.73,1657972.23,NULL
2018-05-26 05-PM,601.67,604.98,600.02,603.7,1924.25,1159126.29,NULL
2018-05-26 04-PM,604,605,597.2,601.67,3325.44,1998934.86,NULL
2018-05-26 03-PM,601.14,604.95,601,604,2332.08,1406051.02,NULL
2018-05-26 02-PM,602.21,604.89,600.65,601.14,2395.93,1444524.69,NULL
2018-05-26 01-PM,598.81,604.76,598.53,602.21,3726,2241825.3,NULL
2018-05-26 12-PM,599.58,601.93,595.01,598.81,3425.58,2050605.54,NULL
2018-05-26 11-AM,599.4,603.71,598,599.58,2081.83,1251574.39,NULL
2018-05-26 10-AM,599.85,601.53,592.98,599.4,3132.7,1873017.95,NULL
2018-05-26 09-AM,601.07,603.92,598.79,599.85,2724.28,1638841.73,NULL
2018-05-26 08-AM,598.48,602.79,596.91,601.07,3731.81,2238446.83,NULL
2018-05-26 07-AM,588.87,606.29,587.5,598.48,6792.23,4071218.13,NULL
2018-05-26 06-AM,588.59,589,586.04,588.87,2624.39,1543283.61,NULL
2018-05-26 05-AM,582.54,588.59,580.59,588.59,2263.56,1323461.23,NULL
2018-05-26 04-AM,586.14,586.94,580.72,582.54,2859.27,1668607.29,NULL
2018-05-26 03-AM,584.1,588,581.3,586.14,2662.38,1556848.61,NULL
2018-05-26 02-AM,587.5,588.6,580.73,584.1,2807.21,1642315.58,NULL
2018-05-26 01-AM,584.26,590,582.13,587.5,1909.28,1119329.7,NULL
2018-05-26 12-AM,585.55,585.99,578.32,583.58,3876.76,2253598.51,NULL
2018-05-25 11-PM,573.03,586.05,572.1,585.55,3506.19,2026831.44,NULL
2018-05-25 10-PM,582,582.73,568.7,573.03,4543.28,2615829.4,NULL
2018-05-25 09-PM,583.93,585.27,578.78,582,2352.28,1369518.5,NULL
2018-05-25 08-PM,580.84,584.5,575.63,583.93,3553.73,2063201.76,NULL
2018-05-25 07-PM,581.96,582.99,575.4,580.84,3747.64,2171702.43,NULL
2018-05-25 06-PM,586.29,586.51,576.25,581.96,5330.42,3102435.73,NULL
2018-05-25 05-PM,594.96,594.96,584.22,586.29,5126.61,3016791.66,NULL
2018-05-25 04-PM,598.99,599.71,594.35,594.96,2796.6,1669449.45,NULL
2018-05-25 03-PM,595.75,601.36,591.2,598.99,3828.53,2279102.82,NULL
2018-05-25 02-PM,600.4,603.62,595.05,595.75,3875.07,2327022.99,NULL
2018-05-25 01-PM,605.21,605.75,596.1,600.4,4598.97,2762221.23,NULL
2018-05-25 12-PM,597.57,607.05,597,605.21,4761.15,2875596.26,NULL
2018-05-25 11-AM,588,600,584.25,597.57,6571.97,3886650.29,NULL
2018-05-25 10-AM,592.77,598,585.01,588,4857.19,2877854.46,NULL
2018-05-25 09-AM,596.3,597.94,591.45,592.77,3965.29,2357903.54,NULL
2018-05-25 08-AM,593.25,596.83,590,596.3,5320.93,3159516.68,NULL
2018-05-25 07-AM,593.04,598.06,582.41,593.25,10040.8,5922284.54,NULL
2018-05-25 06-AM,612.94,617.46,590.05,593.04,8522.39,5173903.64,NULL
2018-05-25 05-AM,606,613.14,604.88,612.94,3468.5,2112530.86,NULL
2018-05-25 04-AM,602.2,608.79,600.33,606,3635.93,2200205.25,NULL
2018-05-25 03-AM,606.27,606.98,599.16,602.2,4218.76,2544622.3,NULL
2018-05-25 02-AM,600.69,606.8,596,606.27,4723.35,2843635.39,NULL
2018-05-25 01-AM,594.84,600.82,588.6,600.69,3491.01,2078805.65,NULL
2018-05-25 12-AM,602.18,603.1,588.01,594.84,5866.53,3493680.76,NULL
2018-05-24 11-PM,594.95,604.46,592.4,602.18,7319.98,4388519.93,NULL
2018-05-24 10-PM,586.85,596,585.11,594.95,5006.91,2965512.33,NULL
2018-05-24 09-PM,589.77,591.29,583.11,586.85,2840,1665843.11,NULL
2018-05-24 08-PM,596.1,597.21,586,589.77,3673.09,2170925.44,NULL
2018-05-24 07-PM,593.14,597.94,588.61,596.1,4664.19,2766876.87,NULL
2018-05-24 06-PM,585.01,594.95,582.22,593.14,5639.81,3321208.02,NULL
2018-05-24 05-PM,583,587,578.24,585.01,5360.63,3131380.82,NULL
2018-05-24 04-PM,595.62,596.18,577.5,583,11213.58,6573564.73,NULL
2018-05-24 03-PM,586.98,595.94,581.11,595.62,8954.77,5274866.47,NULL
2018-05-24 02-PM,580.98,592,576.21,586.98,6310.27,3686982.59,NULL
2018-05-24 01-PM,580,589,570,580.98,6685.15,3895528.45,NULL
2018-05-24 12-PM,564.76,589,555.01,580,7165.34,4058410.4,NULL
2018-05-24 11-AM,564.12,570,562.35,564.76,6380.98,3611832.8,NULL
2018-05-24 10-AM,566.04,570.77,560,564.12,7955.11,4488780.12,NULL
2018-05-24 09-AM,573.38,575.46,550,566.04,17855.59,9991176.31,NULL
2018-05-24 08-AM,590.4,591.68,560.03,573.38,19445.69,11127828.47,NULL
2018-05-24 07-AM,599.29,603.88,587.65,590.4,6845.92,4083775.83,NULL
2018-05-24 06-AM,604.46,605.8,593.61,599.29,6386.33,3829676.69,NULL
2018-05-24 05-AM,610.01,612.1,600.69,604.46,5384.44,3262617.74,NULL
2018-05-24 04-AM,595.92,610.49,595.07,610.01,9079.37,5494239.94,NULL
2018-05-24 03-AM,589.16,598.68,587.55,595.92,4646.69,2760578.35,NULL
2018-05-24 02-AM,592.3,596.31,587.86,589.16,3472.64,2054305.14,NULL
2018-05-24 01-AM,588.64,599.14,585.68,592.3,10133.11,6002182.29,NULL
2018-05-24 12-AM,577.19,594.33,576.39,588.64,11226.18,6606720.65,NULL
2018-05-23 11-PM,580.64,584,568,577.19,9259.19,5346743.86,NULL
2018-05-23 10-PM,596.78,598.5,579.34,580.64,10594.63,6235882.67,NULL
2018-05-23 09-PM,586.99,597.62,585,596.78,6153.4,3637509.13,NULL
2018-05-23 08-PM,591.46,597.77,579.93,586.99,11357.21,6701708.1,NULL
2018-05-23 07-PM,579.05,596.65,578.8,591.46,14113.57,8317865.66,NULL
2018-05-23 06-PM,569.28,587.3,564.37,579.05,16645.7,9618778.54,NULL
2018-05-23 05-PM,587.01,589.04,560,569.28,21410.51,12276541.84,NULL
2018-05-23 04-PM,598.63,599.97,578,587.01,25154.15,14751764.38,NULL
2018-05-23 03-PM,616.35,619.5,592.39,598.63,14297.36,8622450.47,NULL
2018-05-23 02-PM,619.6,620,613.21,616.35,6119.32,3769603.88,NULL
2018-05-23 01-PM,626.66,626.85,617.63,619.6,7039.03,4380903.03,NULL
2018-05-23 12-PM,620.99,629.54,616.72,626.66,5591.58,3486262.24,NULL
2018-05-23 11-AM,619.72,623.77,611.89,620.99,6397.49,3956031.52,NULL
2018-05-23 10-AM,615.75,629.5,613.56,619.72,9925.29,6177557.21,NULL
2018-05-23 09-AM,617.15,619.17,610,615.75,7055.28,4336237.9,NULL
2018-05-23 08-AM,621.09,627.45,611,617.15,10293.73,6362546.87,NULL
2018-05-23 07-AM,642,642,619,621.09,9631.53,6058727.8,NULL
2018-05-23 06-AM,639.02,644,637.45,642,4702.77,3018347.91,NULL
2018-05-23 05-AM,635.89,643.99,632.11,639.02,5590.57,3568933.59,NULL
2018-05-23 04-AM,642.19,642.2,632,635.89,5020.17,3199332.1,NULL
2018-05-23 03-AM,635.02,644.37,633.5,642.19,7447.96,4768991.51,NULL
2018-05-23 02-AM,631.28,638,627.9,635.02,7899.87,5010204.24,NULL
2018-05-23 01-AM,638.75,639.25,625.65,630.78,10895.2,6867610.58,NULL
2018-05-23 12-AM,640.99,669,638.52,638.75,9031.21,5828157.51,NULL
2018-05-22 11-PM,639.67,648,639.66,640.99,8417.52,5422113.25,NULL
2018-05-22 10-PM,649.02,655.3,637.32,639.67,9135.07,5887514.67,NULL
2018-05-22 09-PM,655.39,658.46,646.42,649.02,8480.35,5538459.28,NULL
2018-05-22 08-PM,666.66,666.66,655,655.39,5399.03,3567990.1,NULL
2018-05-22 07-PM,671.91,673.43,662,666.66,5071.02,3381471.69,NULL
2018-05-22 06-PM,674.62,675.33,671.01,671.91,3234.65,2176314.33,NULL
2018-05-22 05-PM,679.08,680,673.88,674.62,2605.19,1764012.75,NULL
2018-05-22 04-PM,680.04,682.71,677.85,679.08,4906.15,3333131.5,NULL
2018-05-22 03-PM,682.44,683.82,679,680.04,3342.91,2278850.97,NULL
2018-05-22 02-PM,684.5,687,681.73,682.44,3303.08,2259826.54,NULL
2018-05-22 01-PM,680,688,680,684.5,3748.97,2564435.22,NULL
2018-05-22 12-PM,683.67,685.25,677,680,5078.26,3457209.1,NULL
2018-05-22 11-AM,691.65,692.26,682.77,683.67,2883.62,1980464.91,NULL
2018-05-22 10-AM,686.4,693.46,686.1,691.65,2417.08,1667184.34,NULL
2018-05-22 09-AM,690.8,691.97,681.13,686.4,5240.87,3593260.64,NULL
2018-05-22 08-AM,694.27,695.37,689.92,690.8,3204.89,2221881.79,NULL
2018-05-22 07-AM,696.1,696.1,692.33,694.27,2085.56,1448500.06,NULL
2018-05-22 06-AM,688.72,699,688.22,696.1,4017.88,2788093.24,NULL
2018-05-22 05-AM,687.39,690.76,686.82,688.72,2648.26,1825165.08,NULL
2018-05-22 04-AM,688.56,689,684.15,687.39,2507.48,1721856.43,NULL
2018-05-22 03-AM,687.51,689.62,683.11,688.56,4389.69,3016300.59,NULL
2018-05-22 02-AM,686.83,691.23,685,687.51,2985.45,2055383.52,NULL
2018-05-22 01-AM,694.45,694.96,682.2,686.83,5203.49,3574913.64,NULL
2018-05-22 12-AM,696.7,699.6,692.95,694.45,1995.64,1390825.23,NULL
2018-05-21 11-PM,698.29,701.09,695.54,696.7,1884.64,1317194.19,NULL
2018-05-21 10-PM,695.5,698.3,693.76,698.29,2876.74,2000439.1,NULL
2018-05-21 09-PM,698.51,699.78,694,695.5,3869.01,2697568.1,NULL
2018-05-21 08-PM,695.81,700.67,693.08,698.51,2373.48,1656048.78,NULL
2018-05-21 07-PM,688.9,696.85,688.32,695.81,3302.1,2291261.26,NULL
2018-05-21 06-PM,693.78,694.39,688,688.9,5443.71,3760449.25,NULL
2018-05-21 05-PM,696.93,697.52,693.5,693.78,2769.77,1927041.33,NULL
2018-05-21 04-PM,701,701,693.22,696.93,5381.38,3743975.77,NULL
2018-05-21 03-PM,698.82,701.02,695.25,701,5187.09,3621389.38,NULL
2018-05-21 02-PM,707.54,707.73,695.51,698.82,7575.49,5304980.31,NULL
2018-05-21 01-PM,708.52,708.81,705.05,707.54,3216.3,2274897.67,NULL
2018-05-21 12-PM,709.52,711.5,706.49,708.52,3556.53,2523074.43,NULL
2018-05-21 11-AM,707.01,712.17,705,709.52,3490.21,2472051.52,NULL
2018-05-21 10-AM,711.44,712.98,705.19,707.01,4952.6,3510125.85,NULL
2018-05-21 09-AM,718.03,718.44,711.37,711.44,3968.63,2837674.19,NULL
2018-05-21 08-AM,717.36,718.14,714.22,718.03,3292.85,2359778.59,NULL
2018-05-21 07-AM,718.14,720.46,715.16,717.36,4769.01,3422688.39,NULL
2018-05-21 06-AM,715.36,719.88,712.93,718.14,3630.04,2600781.05,NULL
2018-05-21 05-AM,715.81,717.1,714.55,715.36,2998.08,2145614.04,NULL
2018-05-21 04-AM,712.72,718.04,711.5,715.81,3733.68,2668053.58,NULL
2018-05-21 03-AM,712.94,716,710.4,712.72,4884.28,3485952.15,NULL
2018-05-21 02-AM,706.37,715,706.37,712.94,4222.26,3000486.91,NULL
2018-05-21 01-AM,714,714,704.39,706.37,3111.34,2208259.01,NULL
2018-05-21 12-AM,716.16,719.14,711.02,714,2537.28,1812720.88,NULL
2018-05-20 11-PM,713.36,717.39,713.36,716.16,1850.95,1323641.16,NULL
2018-05-20 10-PM,719.76,721.51,710,713.36,3769.23,2697108.18,NULL
2018-05-20 09-PM,720.15,722.92,719.3,719.76,2220.77,1601979.05,NULL
2018-05-20 08-PM,720.48,724.38,718.98,720.15,3302.58,2382299.33,NULL
2018-05-20 07-PM,723.04,724.51,716.06,720.48,3140.59,2260590.69,NULL
2018-05-20 06-PM,721.2,725.01,720.8,723.04,3207.99,2319403.04,NULL
2018-05-20 05-PM,719.46,729.88,717.39,721.2,5581.69,4028227.37,NULL
2018-05-20 04-PM,714.35,722.32,714.02,719.46,7683.49,5526582.4,NULL
2018-05-20 03-PM,710.86,714.58,710.17,714.35,3071.8,2188614.89,NULL
2018-05-20 02-PM,709.01,711.88,708.05,710.86,3925.96,2789065.54,NULL
2018-05-20 01-PM,707.8,711.59,706.98,709.01,2706.09,1920755.53,NULL
2018-05-20 12-PM,712.5,715.98,706.99,707.8,3832.82,2727057.38,NULL
2018-05-20 11-AM,714.05,714.92,710,712.5,3626.41,2583199.15,NULL
