Open,High,Low,Close,Volume USDT
1198.05,1203.17,1100,1163,4573688.26
1229.01,1230,1194.13,1198.05,3406509.56
1191.81,1230,1191.81,1229.01,2498154.31
1230,1230,1189.1,1191.81,3551741.34
1207.77,1230,1204.3,1230,3445489.9
1171.12,1225,1168,1207.77,7740785.57
1164.77,1179.04,1147,1171.12,3632307.22
1188.98,1197,1135,1164.77,4977780.15
1123.09,1190,1117.98,1188.98,5432057.68
1093.78,1125,1093.18,1123.09,2291038.11
1090.36,1095.8,1085,1093.78,1806834.75
1100.13,1104.19,1090,1090.36,1221008.62
1100.95,1106.02,1080.38,1100.13,2166975.4
1085.05,1102.23,1072,1100.95,1941105.71
1094.99,1097.2,1068,1085.05,3572951.76
1103,1116.24,1089.98,1094.99,4029669.99
1097.48,1111.18,1091.7,1103,4943015.73
1082.61,1099,1075.8,1097.48,2860905.29
1068.31,1084.98,1068.29,1082.61,2858038.57
1082,1083.72,1064.1,1069.99,1693153.98
1080.2,1092.99,1072.11,1082,1616216.91
1090.7,1094.2,1080.07,1080.2,1251927.49
1083.01,1094.83,1083.01,1090.7,1347650.43
1080.12,1091.16,1080,1083.01,1317766.02
1085.77,1089.5,1076.16,1080.12,1585235.13
1084,1087.4,1072.41,1085.77,1418217.51
1091.17,1093.49,1080,1084,1202140.19
1050.02,1095.9,1049.27,1091.17,2883994.85
1057.36,1060.5,1038.34,1049.2,2703430.03
1021.61,1059.47,1021.6,1057.36,3419949.84
1014.01,1023.1,1012,1021.61,2355871.59
1012.96,1017.58,1002.31,1014.01,2588124.22
1004.11,1017,999.9,1012.96,2075732.07
999.3,1004.5,997.25,1004.11,2064781.89
1000.34,1010,989.25,999.3,2162223.79
1004.99,1013,993.38,1000.34,1873516.15
1011.05,1013.76,1000.02,1004.99,1605103.49
989.88,1015,989.88,1011.05,1689772.02
1006.48,1006.48,986,989.88,1834135.24
999,1009.59,997.45,1006.48,2275189.2
1007.52,1017.56,998.2,999,3261311.66
992.46,1010,982,1007.51,3312346.99
983.2,994.8,982.5,992.46,3236630.39
991.98,1000,980,983.2,3826792.67
998,1002,990.6,991.98,2511145.17
997.89,1005,994.61,998,2951012.59
999.99,1004.22,996.02,997.89,1884799.8
997,1004,994.54,999.99,3038897.71
992.02,998.47,991.21,997,1109529.07
990.7,999.7,986.02,993.8,2629294.33
979,995,978.01,990.7,1544038.13
980.01,993,970.1,977.66,2921751.54
962.61,982,956.19,980.01,2088408.55
982.05,984.49,956.97,962.61,3305944.92
965,985,950,982.05,4037681.59
966,966.94,950.03,965,2907905.52
959.3,980,950,967,3149261.8
931.08,967.11,930,959.3,3602869.4
951.78,960.5,931,931.08,2968115.51
971.6,972.37,945,951.78,3417994.63
970.8,987,966.7,971.6,2072835.65
965.01,988.29,960,970.8,3132467.8
944.8,970,938.64,965.01,3449603.11
953.99,970,931,944.8,3708123.28
981.5,981.99,951.5,953.99,4796669.44
981.97,983,974,981.5,3041505.38
978.09,983.02,975.01,981.97,3609747.45
993.03,994.99,975.04,978.09,3706732.33
995.98,999.99,988.02,993.03,3869212.18
984.48,997.62,981.04,995.98,3685304.32
982,988,980.3,984.48,589931.52
1009.98,1010.2,970.96,992.99,7325947.94
1030,1030,1008.03,1009.98,4112993.18
1030.5,1045,1019.55,1030,4358932.52
1008.99,1038.65,1007.25,1030.5,4079522.01
1008.83,1012.94,1004,1008.99,3453955.3
1003.01,1020,1000,1008.83,4732342.84
989.99,1004.37,984.5,1003.01,4622974.25
978.1,990,960,989.99,4671545.98
955.5,981.95,953,978.1,3438327.42
940,959,930.1,955.77,2340672.09
948.51,975,936.03,940,2669486.74
953.99,963.01,948.49,948.51,2530885.16
954,968.49,934.87,953.99,3339687.03
951,975,910,954.94,5208314.34
970.61,973,945,951,3764922.63
986.64,992.98,968.86,970.61,3074551.87
995.01,998,980,986.19,5069669.28
989.95,997,982.35,995.01,6153396.58
1002.31,1006.97,969.9,982,4840316.81
982,1009.72,977.27,1002.31,5471376.75
941,984,937.99,982,6222082.81
949.99,956.95,919.5,941,4612690.61
931.99,949.99,923.81,949.99,3955677.54
917.09,936.68,911.22,931.99,3154418.55
911,923,890.01,917.09,4916224.2
938.29,949.99,910,911,5197093.95
934.98,939,931.09,938.29,3234963.74
932.03,945,928,934.98,3660091.87
927.57,938.06,917.03,932.03,3379629.18
927.57,927.57,927.57,927.57,0
926.67,927.6,924.28,927.57,15129.21
920.08,931,917,926.67,4337202.92
919.35,928,912.66,920.5,4187488.91
934.03,935.19,900.02,919.35,3210170.48
946.11,948.29,929.02,934.03,4530342.3
917.41,950.01,916.03,946.11,2421873.21
913.01,924,904.04,917.41,1971836.67
917.64,920,910.08,912.52,2708521.39
923.99,928.7,904.19,917.64,4305549.03
871.32,945,867.56,923.99,5380608.52
871.02,877.77,868.65,871.32,2096413.9
876,877.89,859.84,871.02,2585978.1
868.89,876,867.37,876,2527348.46
869.42,875,863.62,866.93,3068754.74
849.91,870,810,869.42,3126008.4
863.02,864.97,847,849.91,2586438.43
846.11,864.99,843.23,863.02,2845946.84
843.01,849.5,820,846.11,4831876.95
867.63,869.48,842,843.01,4730701.95
876.02,877.66,863.54,867.63,2931647.93
874,879.53,870,876.02,2295508.87
876.11,877,866.77,874,3672906.79
861.43,878,861.27,876.11,2886919.5
853.07,864.99,853.07,861.43,2515316.64
859.72,867.26,850.03,853.07,2891947.58
865,867.92,854,859.72,2719591.28
876.41,884.98,860.15,865,3359711.86
855.28,879,854.9,876.41,2606085.47
852.56,862,850.36,855.28,1930549.38
860.53,864.48,835.52,852.56,1953341.6
853.47,869.41,849.73,860.53,2711208.42
850.97,855,831,853.47,2877508.89
854.93,854.93,810,850.97,6809310.39
867.68,874.34,831.14,854.93,4877012.01
862,867.8,858.48,867.68,2627489.91
865.56,878,860,862,4174533.06
858.92,866.12,857.46,865.56,3811826.92
861.95,866.65,850,858.92,1198322.75
843.15,861.95,835.85,861.95,3591300.7
849.1,854.5,840,843.15,2771267.86
848.5,853.97,843.18,849.1,2658334.11
837.05,849.9,836.21,848.5,2219941.91
836.42,840,825.11,837.05,2423166.34
847.6,847.6,835.85,836.42,2691490.86
846.09,852,841.99,847.6,1976116.45
842.23,857,842.22,847.72,2150560.45
833.99,855.26,833.72,842.23,2964004.22
826.92,850,817,833.99,5528160.82
857.94,857.98,825.25,826.92,5528225.84
854.29,899.5,827,857.94,12938941.28
784.74,870,780.32,848.71,5454614.96
754.99,786.55,749.06,784.74,3515278.65
754.58,757.73,750.46,754.99,1551595.22
759.28,760.99,752.04,754.58,1213735.11
757.42,762.62,756.51,759.28,1494436.94
746.23,758.25,744.39,757.42,1442719.21
742.98,749.98,741.64,746.23,1467196.99
737.02,743.58,734,742.98,1185274.88
739.08,747.18,735.59,737.02,1619344.57
748.8,748.91,733,739.08,1379517.54
742.74,752.27,738.37,748.8,1838415.28
738.93,744.67,724.15,742.74,2650547.42
745,747.06,729.79,738.93,1963786.73
741.01,748.8,737.74,745,1647465.36
757.1,758,730.58,741.01,2227019.86
753.21,759,750,757.1,1184485.97
745,755,744.08,753.21,1348855.53
751.99,758.1,737.4,745,1742783.36
762.18,763.55,750,751.99,1745672.15
748.99,762.18,746.21,762.18,1828394.87
744.82,750,742.08,748.99,1647134.82
734.5,744.98,730.01,744.82,1688976.6
724.05,737.99,722.7,734.5,1541143.15
717.97,725.75,717.59,724.05,1543469.11
727.62,732,716.8,717.97,1644245.5
733.98,734.52,720.03,727.62,1498629.23
735.6,736.73,726.73,733.98,835702.03
736.67,740,734.77,735.6,944651.87
738,739.66,733.51,736.67,762954.67
731.76,740,731.75,738,1382637.2
730,734.96,724.43,731.76,1381917.93
733.01,736.41,728.2,730,1677471.68
728.48,738.99,723.92,733.01,1802514.43
720.03,739.8,720.03,728.48,3658468.98
727.45,727.46,711.1,720.03,2225450.86
719.01,730.03,717.01,727.45,2367772.27
713.99,725,709.98,719.01,1906377.05
709.89,723.83,706.87,713.99,2532590.75
703.52,712.5,701.78,709.89,1628999.3
688.32,705,686.01,703.52,1635646.44
688.8,694.19,682.16,688.32,1310711.61
697,699.99,688.55,688.8,1678652.65
688.33,699.5,685.31,697,1300044.69
690.6,698.81,683.52,688.33,1911141.13
698.64,705.99,688.2,690.6,1631923.43
697.98,699.72,680,698.64,1995594.89
711.08,712.18,683.68,697.98,1900145.02
701.02,714.15,698,711.06,2051671.52
701.91,710,697.59,701.02,2101864.27
681.06,704.97,672.86,701.91,2788607.41
697.5,702.55,675,681.06,1464449.96
699.08,705,690.79,697.5,1104342.91
694.59,703.99,681.92,699.08,1288101.14
700.98,702,680,694.59,1677898.18
691.45,703.98,683.31,700.98,1557976.11
685.01,693,672.93,691.45,1737576.18
655.96,690,655.88,685.01,2454161.81
673.27,673.27,646.3,655.96,2592763.8
677.82,694.87,665.01,673.27,2607093.17
676.38,694,656.37,677.82,3422205.42
670.15,685,635.82,676.38,5304715.36
698.19,698.19,660,670.15,3188488.21
689,699.85,680,698.19,2133782.79
699.01,703.5,680.22,689,2227547.12
698.91,702.52,688.35,699.01,1957253.2
707.01,708.36,696.09,698.91,1672228.84
693.21,711,693.21,707.01,1806572.49
695.65,702,690,693.21,2106644.42
671.15,695.89,670.01,695.65,2211108.76
691.1,693.14,671.08,671.15,2730312.7
690,700.47,680.06,691.1,3375746.11
710.01,711.02,671.3,690,5768020.48
729.67,731.94,698.77,710.01,3396471.29
733.99,735,720,729.67,1771317.92
730.03,739.93,730.01,733.99,1330513.94
725.59,730.54,721,730.03,1275929.86
731.87,735,721,725.59,1709699.36
747.96,748.93,730.05,731.87,1618689.17
738.5,750,735,747.96,1334478.52
738.83,744,734,738.5,1929266.98
745.59,753.73,734,738.83,1952614.62
750.66,757.87,744.06,745.59,2453923.41
741,750.97,735.02,750.66,2409404.23
734.71,747.91,733.5,741,2321702.75
719.33,734.99,717.14,734.71,1903193.37
727.13,730.44,718.98,719.33,2097225.31
708.02,733.74,708,727.13,2087329.12
717,728.86,705.07,708.02,3029052.82
732.67,737,715.05,717,2306066.97
731.88,741.94,722.3,732.67,1575391.79
744,744.02,722.2,731.88,2196112.55
740.05,747,739.7,744,1709511.74
733.7,743.33,732.56,740.05,1914854.82
735.11,740.07,731.08,733.7,1718522.43
732.47,740,728.93,735.11,2025906.11
712.07,739.91,712.07,732.47,2313740.6
714.42,714.42,705,712.07,1337937.2
707.89,718,703,714.42,1307729.92
696.99,711,692,707.89,1070514.71
693.14,705,691.94,696.99,786596.33
690.94,702,685,693.14,1042958.27
688.2,702.33,687.05,690.94,1404767.34
672.15,688.34,671,688.2,1289517.73
698,698.55,667.87,672.15,2245276.79
686,698.99,679.22,698,1524396.76
701,714.68,683.56,686,1321470.54
700.32,711.4,695.6,701,1418910
688.61,701.04,674.07,700.32,1787776.94
683,692.81,676,688.61,1469614.46
668.79,689.7,662.36,683,1926822.85
654,670,650.74,668.79,2262719.37
683.7,691.99,651.99,654,2464085.77
691,699.89,682.98,683.7,1519435.1
687.52,695,680.01,691,1476524.55
680,693.17,678.2,687.52,2449941.7
674.06,690.28,670,680,2446137.33
697.85,701.7,670.06,674.06,2583637.74
695.94,710,683.82,697.85,2496289.13
670,710,657.69,695.94,5247428.27
738.5,741.7,645.88,670,5722321.22
732.6,740,728.27,738.5,1160553.41
739.89,744.93,726,732.6,1025213.34
735.31,744.99,731.2,739.89,911248.08
732.41,740.97,723,735.31,1132142.06
721,740,718.05,732.41,796088.04
721.75,730,711.04,721,1113806.52
728.94,743.63,715,721.75,1743164.91
715.76,734.75,715,728.94,1459429.75
706.02,722,693.18,715.76,2562830.34
732.8,737.97,701.5,706.02,2555565.19
734.75,740,720.02,732.8,1990047.77
759,759,728.33,734.75,2033319.65
757.33,759,746,759,1180046.85
748.78,760,747.99,757.33,1733833.97
737.75,748.87,730,748.78,1552501.74
748.86,752.95,725.06,737.75,1728831.3
762.47,762.47,743.33,748.86,1936366.1
762.48,765,752.99,762.47,1143687.08
762.37,766,757.21,762.48,1818089.94
763.71,766.05,760,762.37,1483942.14
762.2,764.44,756.37,763.71,1260869.03
761,764.96,759.39,762.2,1492937.67
754.55,763,752.61,761,1320090.09
757.02,757.02,750,754.55,1201526.14
756.99,764.68,754.24,757.02,1541199.45
750,758.67,747.01,756.99,1449841.95
738.23,750,737.75,750,1147320.14
743.29,744,734,738.23,960438.58
737,743.63,734,743.29,898958.58
744.42,745.98,733,737,1177693.83
738.41,748.46,738.41,744.42,1004403.7
739.8,750,737.1,738.41,1304205.57
742.98,742.99,732.32,739.8,1621307.03
741.1,744.93,738.87,742.98,1659876.09
737,744.92,730.01,741.1,1797944.53
734.77,744,734.5,737,2365524.99
737.5,739,731.21,734.77,1272044.13
736.05,742.64,729,737.5,1566428.29
743,745.64,730,736.05,1934312.51
747.69,750,741.5,743,1551610.82
739.25,749,732.98,747.69,1437015.19
741.71,749,738,739.25,1607742.68
734.94,741.8,732.37,741.71,2076949.96
731.07,745.76,728.69,734.94,2652068.64
729.5,737.99,718.1,731.07,3236753.83
745.97,749.17,726,729.5,2949779.18
730.98,746.29,725,745.97,2833380.9
719.99,735,719.04,730.98,2982965.36
719.02,721,715,719.99,1983254.48
714.95,728.99,712.56,719.02,1413579.85
711.54,719.01,706,714.95,1501612.37
715.33,720,707.02,711.54,1311706.79
713.94,719.96,705.24,715.33,983191.14
722.04,730.99,707.34,713.94,2059981.27
717.31,725,711.01,722.04,1809677.22
708.44,721.73,708,717.31,1639334.56
710.68,710.68,697,708.44,1341625.26
704,720,703.95,710.68,2037320.38
687.99,713.13,684.24,704,2353454.36
700,711,685,687,2537041.51
736,737.84,695.99,700,3504846.19
718.9,744,718.9,736,2699566.69
715.94,726.38,714.48,718.9,2787582.44
708.78,720,691,715.94,2741583.15
714.22,719,704,708.78,2167162.06
702,715,691,714.22,2672161.91
698.01,703,691,702,1946339.38
693.04,708,689,698.01,2821165.32
693.62,697.8,685.99,693.04,1402678.39
679,700,662.16,693.62,2856922.55
673.63,689,673.63,679,1854700.33
686,695.86,670,673.63,2682594.39
673.54,687,599.99,686,3091316.08
658,678,655.99,673.54,2967806.1
635.2,659.49,634.92,658,1740657.71
618.02,638.03,610.81,635.2,1408653.67
621,625,610.01,618.02,983960.62
597.7,629.99,592.68,621,1307286.1
600.88,605.92,589.6,597.7,1364693.45
610.3,614.4,598,600.88,1365817.99
617.63,626,610.3,610.3,1601318.07
609,628,609,617.63,1654580.92
627.39,632.77,595.68,609,2003550.55
617.21,629.63,605,627.39,2041958.71
590,625,590,617.21,2927400.74
591.1,594.61,563.49,590,3598241.81
614.9,617,571,591.1,3217777.83
623.96,625.86,600,614.9,3111944.79
655.11,659.11,618,623.96,1907352.43
639.01,657.27,628,655.11,1749932.08
658.35,665.97,639.01,639.01,1711032.98
649.78,667.64,643.37,658.35,1848613.44
634.2,652,634,649.78,2265822.34
636.88,650.99,616,634.2,2446749.29
583,648,582.74,636.88,3452147.52
625,630,582.23,583,4971001.17
634.74,662.99,616.91,625,3674857.44
640.34,657.88,611,634.74,4554598.64
689.98,700.9,635.01,640.34,4529527.78
708.7,713,684.51,689.98,1276066.32
707.63,714.5,704,708.7,1194592.33
694,710.7,690.78,707.63,852437.66
686.8,697.89,686.8,694,767147.65
695.42,701.57,684.63,686.8,1298712.68
709.01,709.03,685,695.42,1887694.15
685,710,675.32,709.01,3327392.95
711.01,714.99,670,685,3364449.21
694.26,714.98,694.25,711.01,2754750.19
685.64,699.99,680,694.26,1541439.28
705.85,705.85,675.25,685.64,1951465.71
687.46,710,682.23,705.85,2944874.44
681.04,687.46,666.88,687.46,2620773.88
671.02,681.52,657,681.04,2057945.85
666.99,680,663,671.02,2207597.5
657.7,677,656,666.99,2180501.36
654.49,658.46,627.97,657.7,2579647.52
675.83,680,648.01,654.49,2031609.48
697.03,699.99,673.01,675.83,2028580.41
674.18,699,665.01,697.03,2528693.06
664.2,690,661.8,674.18,2473122.94
645.09,669.42,640.03,664.2,1920716.52
635.97,668.36,628,645.09,2147068.42
688.99,689.35,606.66,635.97,3206928.04
660.94,689,658.42,688.99,2094942.67
665,679.99,640,660.94,2557705.51
629.96,665.05,624.1,665,2369688.8
645.06,655.22,603,629.96,2520355.14
618,649.87,607,645.06,3341124.2
607.94,629,599,618,2937839.59
611.27,620,563.71,607.94,3605841.25
559.91,638.98,543.03,611.27,6221654.38
570,583,504.99,559.91,7613160.81
640.05,640.8,566,570,5070679.69
647,666,630,640.05,2208970.47
665.99,668,626,647,2911250.84
657.01,699,641.5,665.99,2989608
636,675,628.02,657.01,5488534.27
609.99,640,592.15,636,4364867.53
656.79,660.97,580.15,609.99,8695247.82
684.98,699.8,653.02,656.79,3229470.11
705.02,713,675.1,684.98,3002471.27
669.89,720.98,660.02,705.02,4293807
710,721.01,640,669.89,7188874.14
729,749,702,710,3448446.3
754.01,770.73,706,729,3329773.47
782.41,796,754,754.01,2016336.66
772.66,789,770,782.41,1728614.87
764,779,755.01,772.66,1311809.14
742.99,765.05,742.99,764,707761.2
744.15,760,740,742.99,772647.34
757.75,759.88,740,744.15,1488877.91
746.5,760.09,735,757.75,2246149.38
764.98,764.98,730.02,746.5,2880563.97
723,770,720.04,764.98,3923114.56
771.32,790,705.98,723,7067040.64
807.15,811.99,770,771.32,3514510.81
830.07,830.07,802.1,807.15,2505464.79
827,832.01,825,830.07,2637723.83
823.96,827.99,820.02,827,1896230.34
827,827.8,811.2,823.96,1960541.88
824.02,832.1,819,827,3527012.88
829.88,830,811.01,824.02,4480050.92
843.93,844.11,822.69,829.88,3615063.46
829.83,845.99,826.52,843.93,1864314.63
832.98,843.96,825.9,829.83,2854716.52
816,833.1,806,832.98,2821959.14
802.9,818,795,816,1583043.19
800.41,808,793.01,802.9,1914485.8
804.49,808.47,790.01,800.41,1755670.17
790.21,807,789.69,804.49,1949654.83
786.74,794.99,780.02,790.21,960752.6
782.6,797,771,786.74,1530568.89
815.11,815.11,775.23,782.6,1283780.5
805.41,817,797.7,815.11,1353253.35
803.12,810,792.1,805.41,1221974.2
801.97,805.5,791.23,803.12,1059801.22
775,805,775,801.97,1164874.98
795,796.5,763,775,2233811.93
802,813,791,795,1597862.2
790.06,806.79,790.06,802,1461807.71
822.9,825,780.51,790.06,2366107.88
806.15,828,806.15,822.9,2112929.83
803.95,813.59,795,806.15,1500594.82
796.11,815,790,803.95,2196669.29
799,802.34,782.24,796.11,1489560.99
765,799,762.5,799,1768471.06
752.04,774.99,748,765,1700404.43
765.02,766.9,735,752.04,3159004.01
779,779.97,762.08,765.02,1409750.56
780,780.89,763.57,779,1269410.63
794,800,771,780,2037994.36
748,798,735.55,794,3837684.64
730.11,750,689,748,8025583.85
798,799.97,661,730.11,7264317.03
771,806,767.01,798,990020.39
759,789.99,750,771,2294277.06
804.34,805.35,752,759,2423075.13
821.79,821.79,791.01,804.34,785069.92
822.98,835,810.01,821.79,945930.56
815,835,810.03,822.98,908878.01
807.49,823.5,790.01,815,1342059.47
788.94,808,782.95,807.49,1645706.67
764.02,790,750.01,788.94,2943232.35
812.59,814.5,763,764.02,3422618.54
795.2,818.99,795.2,812.59,1869754.33
792.1,804.99,777,795.2,3057972.95
758.99,819.89,743,792.1,5088892
843.9,843.91,729.01,758.99,10018598.18
851.16,864.9,827.53,843.9,2324366.86
835,853.65,831.04,851.16,1450705.17
836.06,841.98,825.02,835,1717188.86
825.99,838.8,824.2,836.06,1660846.24
813.88,825.99,809,825.99,1112399.9
809.01,823.96,809,813.88,1179257.28
812,814.9,795.01,809.01,1555311.58
794.95,818.66,791.71,812,2154122.96
778,794.95,777,794.95,1234148.12
784,785.99,738.05,778,1351535.08
787.98,788,765.11,784,1099654.23
789.5,798.88,780,787.98,1058340.17
766.01,789.5,762.69,789.5,970030.99
762.12,785.99,760.1,766.01,1249519.76
748.5,768,745.51,762.12,1163222
737.98,755.6,730,748.5,1508676.42
732.15,745,724.26,737.98,911065.64
723.98,735,722.05,732.15,868034.71
720,729.9,719.57,723.98,824637.67
716.05,723,703.01,720,2099666.32
734.55,736,713.89,716.05,1261579.24
733.52,739.99,725.98,734.55,913872.64
727.48,748.01,726.01,733.52,2404782.58
713.99,727.85,713.88,727.48,1586734.95
717.2,718.54,706.16,713.99,789230.55
700,719,695,717.2,1290982.59
709.6,711,700,700,669605.17
707.83,712,707.15,709.6,786665.18
703.39,711.09,703,707.83,1003467.79
706.77,711.09,703.36,703.39,1094073.62
690,707.99,689,706.77,1220649.4
682,702.07,680.12,690,1676190.37
680.52,685.62,638,682,4161780.34
707.64,708.26,680.52,680.52,1493300.84
713,717,700.09,707.64,1081247.91
725.3,728,711,713,902873.07
716.63,726,715.05,725.3,593110.42
711.49,719.93,708.06,716.63,547620.21
718,719.99,707.96,711.49,608404
705,718.19,704.1,718,814958.79
698.01,706,695.95,705,557479.4
704.53,708.04,696,698.01,846150.41
703.29,706.98,697.31,704.53,1159681.27
706.69,708,702.07,703.29,747474.22
701.2,706.96,700,706.69,828848.13
712.12,712.5,700.32,701.2,1094828.18
712.99,714.78,707.13,712.12,841810.39
711,715.01,703.45,712.99,971825.96
708.81,715,704.45,711,762896.35
712.99,714,706.06,708.81,759049.71
712,712.99,704,712.99,1064649.81
712,719.98,709.12,712,1049403.75
711,720,707.09,712,884114.06
711.06,717.53,706.64,711,1628485.84
705.55,711.06,704,711.06,1134495.15
702.2,708.28,698.21,705.55,952506.18
699.77,707,699.77,702.2,941300.08
682.81,702.45,680.33,699.77,1202292.67
682.76,686,680,682.81,484797.73
683.44,683.44,677.5,682.76,375564.12
678.98,688.99,677.11,683.44,596298.37
671.61,681,669.22,678.98,574966.78
681.8,681.98,671,671.61,595192.78
684.99,685.4,677.5,681.8,378611.58
683,686.99,678.4,684.99,524954.92
675.25,688.18,670,683,830892.33
683.85,683.85,673.4,675.25,690636.77
683,688,680.88,683.85,645648.56
694.05,695.79,677,683,1151393.37
691.13,699,690.18,694.05,659662.07
686.79,698.98,685,691.13,600580.39
689.25,689.99,682,686.79,404099.14
686.99,690,684,689.25,278156.83
680.18,691.49,676.01,686.99,592226.08
678.88,681.73,671.15,680.18,614401.05
690,694.08,670,678.88,1039701.31
690,698.27,690,690,875001.74
689.49,693.46,688,690,838892.69
695.03,700.01,688.68,689.49,1404207.09
699,711.59,694,695.03,1297967.24
689,712,683.2,699,1974032.18
674.95,689.89,671.9,689,796849.39
674.88,678.92,669.01,674.95,473928.19
680.83,682,671.2,674.88,637647.16
680.69,682.99,675,680.83,448530.38
674.48,682,673.55,680.69,382992.28
677.08,680,669.5,674.48,521976.09
681.96,682,670,677.08,711890.53
680.77,682.98,677.65,681.96,1014218.38
683.32,685,676.5,680.77,687586.49
672,689,670.33,683.32,1310539.88
670.67,675.54,663.11,672,1029628.1
653.38,682.32,653.37,670.67,1283119.92
641.12,654.96,641.12,653.38,658986.54
648.98,649.95,636,641.12,575311.25
634.07,651,626.12,648.98,1449720.17
657.94,660.04,634.07,634.07,1021836.03
654.51,664.86,652.13,657.94,802276.54
657.3,661.12,650,654.51,888973.38
651,665,650.01,657.3,790910.37
644,651,641.04,651,754980.37
642.49,659,640.25,644,1158082.19
616.89,645.12,606,642.49,1651823.32
632.28,641.02,594.6,616.89,3712935.48
651.43,663.97,626,632.28,1856617.88
679.76,681.97,642,651.43,1471197.34
669.25,680,669.25,679.76,629717.78
672.71,677.33,665.1,669.25,666877.83
671.3,676.66,665.75,672.71,656585.71
665.08,676.66,663.12,671.3,801428.03
648.5,667.76,645.38,665.08,708309.01
665.5,666.11,644.4,648.5,767798.89
663.28,672,660,665.5,1085867.96
665.06,670.95,650,663.28,1119243.51
680.69,680.69,630.5,665.06,2859137.08
676,678.8,651,652.74,1335697.19
675.2,678.78,661,676,2188261.69
680.66,689.99,660,675.2,3408248.5
693,704.76,675.5,680.66,3238996.62
726.99,733.64,685,693,4098443.74
718.67,747.6,716.13,726.99,2984079.9
706.04,725.72,680.01,718.67,2473407.03
695.9,712.83,691,706.04,793061.07
695.02,708,691.37,695.9,1032473.28
723.23,725.94,688,695.02,1412174.92
701.34,728,701.34,723.23,1064319.99
706.63,708,696.81,701.34,1109598.43
721.1,723.46,695,706.63,1337131.96
712.24,729.9,705.46,721.1,1834187.2
683.99,715,673.3,712.24,1800121.3
673.57,689,673.15,683.99,787931.08
663.51,678.94,663.51,673.57,811956.22
648.99,669.88,646.43,663.51,762821.34
665.52,674.98,632,648.99,1146591.84
643,673.51,636,665.52,1452255.54
646.36,651.38,608.19,643,1953298.49
674.76,679.57,622.7,646.36,2594845.16
679.23,693.45,662,674.76,1478992.06
687.07,699,669.45,680.69,1964782.09
654.02,705.69,654.02,687.07,2855395.35
640.67,656.78,636.01,654.02,944798.57
625.07,652,625.07,640.67,1400761.8
633,635.88,621,625.07,927448.49
625.65,644.65,623.01,633,1384313.02
617.33,625.74,615.01,625.65,921605.6
613,626.26,604.57,617.33,1008214.58
612,623.75,605.01,613,1433431.12
597.83,620,588,612,1496497.36
580.78,600,580.78,597.83,1169063.67
584,584.19,570.02,580.78,1379173.49
557.72,585,555.52,584,1963989.67
597.96,609.9,539.93,557.72,2756996.27
612,612,575.64,597.96,1396253.58
620,627.97,600.1,612,1154377.25
581.55,630,581.55,620,1305037.28
584.02,585.38,567.02,581.55,637343.86
589.47,591.94,570,584.02,668611.45
587.99,598.98,585,589.47,684485.35
576.1,593.99,566.52,587.99,758263.9
569.71,582.12,550,576.1,1411426.39
598.87,601.51,569.71,569.71,1577810.77
609.5,623.79,580,598.87,2507926.85
586,639.27,586,609.5,4461676.56
558.26,596.3,557.73,586,2044088.05
548.18,575,548.18,558.26,1869120.69
526.14,557,519.49,548.18,1275038.81
532.09,535,523,526.14,861177.66
520.1,536.81,510,532.09,1113492.34
524.08,529,517,520.1,641397.68
529.58,531.99,524,524.08,660082.25
517.44,531.03,515.86,529.58,903081.37
521.01,523.17,515,517.44,848299.21
529.97,534.08,521.01,521.01,800263.51
530.71,542.47,526,529.97,992098.34
533,560,520.01,530.71,2063469.53
506.81,536.8,495.04,533,1580706.9
508.6,517,502,506.81,1176524.94
508.7,519.9,494.89,508.6,1431077.3
472.61,512,470.17,508.7,1743595.21
472.11,474.24,465,472.61,381432.66
470.68,474.69,466.41,472.11,323666.33
470.98,475,462.67,470.68,519138.41
471.93,474,466.74,470.98,374329.62
470.74,474.99,470,471.93,328544.25
467.61,470.74,466.01,470.74,445925.49
465.5,469.3,465.5,467.61,533428.69
463.93,468.1,460.08,465.5,496769.58
465.25,470,461.32,463.93,744692.54
458.17,465.25,458.17,465.25,617747.28
452.71,461.5,451.16,458.17,349154.5
459.29,461.5,452,452.71,567821.55
458.83,463.12,457.73,459.29,365388.9
453.94,462,449.15,458.83,429705.49
455.4,459.85,453.5,453.94,477854.9
460.05,462,455.38,455.4,549890.41
454.13,462.49,453.01,460.05,625726.05
449.5,455.28,449.21,454.13,548626.66
446,454.77,444.51,449.5,579496.56
445.99,459,443.68,446,955308.68
446,447.99,442.48,445.99,496756.98
445.12,448.99,442.06,446,673827.98
427.35,448,427.35,445.12,395716.74
423.54,443,423.01,427.35,730862.38
426.01,433,423.13,423.54,360442.4
441.25,443.92,425,426.01,568249.22
444,445,440,441.25,326237.59
440.89,452,438.5,444,306484.55
448.41,449.07,438.5,440.89,366549.98
442.04,451.3,442,448.41,502211.29
442.53,450,437.64,442.04,642869.59
439,446,435.11,442.53,655039.46
443,446,432.55,439,851959.01
431.01,444.48,431,443,661290.51
431,436.98,425.7,431.01,454868.87
430,436.29,427.01,431,409265.09
434.32,438.67,428.33,430,485793.42
428.15,437.97,423.21,434.32,473402.09
425.74,432.44,417.12,428.15,434260.8
433.55,435,424.45,425.74,579057.85
429.49,440.49,427.5,433.55,842889.64
427.95,429.8,413.51,429.49,625141.72
